"period","model","threshold","false_positive_weight","outcome_prevalence","action","true_positive_definition","false_positive_definition","TP","FP","FN","TN","net_benefit","net_benefit_all","net_benefit_none","standardized_net_benefit","race_ethnicity_group"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.34,0.515151515151515,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20265,6306,10,29,0.639475931809641,0.639290310090761,0,0.839282591637709,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.35,0.538461538461538,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20263,6303,12,32,0.633937501806724,0.633740930246004,0,0.832013658351513,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.36,0.5625,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20261,6300,14,35,0.628231867718903,0.628018132281097,0,0.824525277435265,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.37,0.587301587301587,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20258,6298,17,37,0.622291416879918,0.622113658190321,0,0.816728710390856,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.38,0.612903225806452,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20251,6292,24,43,0.616107211695821,0.616018717193391,0,0.808612227039497,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.39,0.639344262295082,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20247,6282,28,53,0.609945108765964,0.609723942065414,0,0.800524751874836,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.4,0.666666666666667,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20239,6273,36,62,0.603419767004885,0.603219341099837,0,0.791960542540074,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.41,0.694915254237288,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20231,6262,44,73,0.596747113038937,0.596494245186275,0,0.78320299274802,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.42,0.724137931034483,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20221,6254,54,81,0.58971219012816,0.589537249413625,0,0.77396998171691,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.43,0.754385964912281,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20209,6233,66,102,0.582747549068085,0.582336148526144,0,0.764829212365068,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.44,0.785714285714286,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20198,6209,77,126,0.575704622322435,0.574877865464111,0,0.755585696670777,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.45,0.818181818181818,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20181,6190,94,145,0.56807420313621,0.567148372108913,0,0.745571124313418,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.46,0.851851851851852,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20160,6173,115,162,0.559996937937562,0.559132601222041,0,0.734970087226561,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.47,0.886792452830189,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20136,6152,139,183,0.551689320939071,0.55081434841491,0,0.724066724053696,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.48,0.923076923076923,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20111,6118,164,217,0.543540600699564,0.542176162807504,0,0.713371905529736,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.49,0.96078431372549,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20078,6075,197,260,0.535183588655304,0.533199224823338,0,0.702403713643287,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.5,1,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",20043,6035,232,300,0.52641863960917,0.523863209319805,0,0.690900123304562,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.51,1.04081632653061,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19997,5999,278,336,0.516841144575079,0.514146131958984,0,0.678330103928131,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.52,1.08333333333333,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19942,5941,333,394,0.507550419641739,0.504024176374796,0,0.666136457048911,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.53,1.12765957446809,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19888,5883,387,452,0.498082627711547,0.493471499276388,0,0.653710417923761,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.54,1.17391304347826,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19812,5824,463,511,0.487603548845645,0.482460010130222,0,0.639957111456602,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.55,1.22222222222222,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19716,5746,559,589,0.477005302935404,0.470959121466449,0,0.626047403753939,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.56,1.27272727272727,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19594,5655,681,680,0.465867240613577,0.458935465136142,0,0.611429211971752,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.57,1.32558139534884,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19459,5557,816,778,0.454443599625949,0.446352568976517,0,0.596436211395636,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.58,1.38095238095238,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19310,5428,965,907,0.443975590987992,0.433170487285482,0,0.582697434090775,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.59,1.4390243902439,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",19129,5296,1146,1039,0.432466246872164,0.419345377219274,0,0.567591952121741,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.6,1.5,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",18917,5148,1358,1187,0.420706501315295,0.404829011649756,0,0.552157829839704,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.61,1.56410256410256,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",18679,4961,1596,1374,0.410352768864606,0.389568217076672,0,0.538569034746593,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.62,1.63157894736842,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",18415,4780,1860,1555,0.398949741885718,0.373504222789217,0,0.523603089103771,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.63,1.7027027027027,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",18077,4596,2198,1739,0.385245335527184,0.356571904486222,0,0.505616689439131,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.64,1.77777777777778,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",17722,4383,2553,1952,0.373167981961669,0.338698901833062,0,0.489765721331689,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.65,1.85714285714286,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",17311,4142,2964,2193,0.361469909271488,0.319804584742578,0,0.474412541835476,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.66,1.94117647058824,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",16829,3912,3446,2423,0.347054402369742,0.299798837235007,0,0.455492855588598,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.67,2.03030303030303,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",16316,3654,3959,2681,0.334358238529603,0.278580620181522,0,0.438829727609012,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.68,2.125,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",15761,3386,4514,2949,0.321899661781285,0.256036264562195,0,0.422478421701603,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.69,2.2258064516129,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",15184,3094,5091,3241,0.311813409947752,0.232037434386782,0,0.409240682550416,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.7,2.33333333333333,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",14594,2824,5681,3511,0.300814230239258,0.206438682199674,0,0.394804767776408,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.71,2.44827586206897,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",13902,2561,6373,3774,0.286808174266869,0.179074498827249,0,0.376422466941622,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.72,2.57142857142857,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",13171,2314,7104,4021,0.271353411714178,0.149755730928222,0,0.35613880570724,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.73,2.7037037037037,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",12456,2087,7819,4248,0.256045485545673,0.118265202444083,0,0.336047860437503,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.74,2.84615384615385,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",11760,1862,8515,4473,0.242783222039141,0.0843523256150088,0,0.318641752821778,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.75,3,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",11068,1666,9207,4669,0.228109733183014,0.0477264186396091,0,0.299383477188656,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.76,3.16666666666667,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",10347,1494,9928,4841,0.211048478015783,0.00804835274959281,0,0.276991368680641,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.77,3.34782608695652,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",9637,1319,10638,5016,0.196212603957322,-0.0350799797395553,0,0.25751996997802,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.78,3.54545454545455,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",8984,1152,11291,5183,0.184127634860442,-0.0821290697277169,0,0.241659006837798,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.79,3.76190476190476,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",8259,1009,12016,5326,0.167727850253217,-0.133659025429037,0,0.220135047853913,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.8,4,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",7620,883,12655,5452,0.153626456219466,-0.190341976700489,0,0.201627620221948,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.81,4.26315789473684,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",6934,785,13341,5550,0.134814770861765,-0.252991554421567,0,0.176938153027451,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.82,4.55555555555556,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",6294,682,13981,5653,0.11977118042507,-0.322602196333877,0,0.157194136183039,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.83,4.88235294117647,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",5762,591,14513,5744,0.108099564515772,-0.400402325529987,0,0.141875679988395,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.84,5.25,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",5216,510,15059,5825,0.0953964674934235,-0.487927470875612,0,0.125203452527743,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.85,5.66666666666667,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4680,429,15595,5906,0.0845170988350244,-0.587122635600652,0,0.110924784217016,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.86,6.14285714285715,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",4119,370,16156,5965,0.0693777849358458,-0.700488538143556,0,0.0910551347542715,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.87,6.6923076923077,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3618,315,16657,6020,0.0567426936085334,-0.831295348769984,0,0.0744721616238261,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.88,7.33333333333334,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",3134,263,17141,6072,0.0452962545408993,-0.983903294500816,0,0.0594492396218659,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.89,8.0909090909091,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",2691,224,17584,6111,0.033019029073144,-1.16425813945544,0,0.0433359488846541,"Hispanic"
"2024_posthoc_comparative_evaluation","race_inclusive_counselling_logistic",0.9,9,0.761931604659902,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",2294,193,17981,6142,0.0209319804584742,-1.38068395340098,0,0.0274722564734895,"Hispanic"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.2,0.25,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",422,127,0,0,0.710837887067395,0.710837887067395,0,0.924763033175355,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.21,0.265822784810127,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",422,127,0,0,0.707177607156856,0.707177607156856,0,0.920001199832023,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.22,0.282051282051282,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",422,127,0,0,0.703423473915277,0.703423473915277,0,0.915117268197837,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.23,0.298701298701299,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",422,127,0,0,0.699571830719372,0.699571830719372,0,0.910106481196529,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.24,0.315789473684211,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",422,127,0,0,0.695618828491995,0.695618828491995,0,0.904963831379396,"NH_AIAN"
"2024_posthoc_comparative_evaluation","race_neutral_counselling_logistic",0.25,0.333333333333333,0.768670309653916,"support_or_encourage_planned_TOLAC","TOLAC_supported_and_VBAC_occurs","TOLAC_supported_but_TOLAC_fails",422,127,0,0,0.691560412871888,0.691560412871888,0,0.899684044233807,"NH_AIAN"
